mortgage,card_utilization,amount_past_due,dda_balance_9m,card_balance,card_balance_3m,card_balance_6m,card_balance_12m,delinquency_status,delinquency_status_3m,delinquency_status_6m,delinquency_status_12m,credit_inquiry,credit_inquiry_3m,credit_inquiry_6m,credit_inquiry_12m,open_trade,open_trade_3m,open_trade_6m,open_trade_12m,gender,race,race_category,status
124552.42,0.301482098,1367.28,0.0,1578.42,2719.8,1979.74,2637.21,3,3,3,3,1,2,2,0,1,0,2,0,1,0,Hispanic,0
152876.43,0.258086542,0.0,0.0,242.23,612.76,415.95,259.19,0,0,0,2,0,0,3,9,0,0,1,3,0,0,Hispanic,0
142867.67,0.862964249,1385.92,0.0,3746.51,3476.91,3072.75,3357.54,2,2,5,5,0,2,7,4,0,0,3,1,1,0,Hispanic,0
155598.63,0.168168346,252.28,0.0,698.13,1183.75,1078.97,2310.5,1,1,1,1,0,0,6,7,0,0,2,4,1,0,Hispanic,1
217107.25,0.235903773,0.0,0.0,655.99,1172.84,860.85,1134.89,0,4,4,4,1,2,4,0,1,1,3,0,1,0,Hispanic,1
188346.92,0.888057036,0.0,0.0,1254.24,953.22,1088.55,678.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
138403.18,0.401208677,0.0,0.0,1026.74,1983.34,1238.42,1218.49,0,0,1,1,1,0,1,6,1,0,0,4,1,0,Hispanic,0
136320.17,0.403211206,0.0,2614.6,1456.07,1658.84,1610.3,1045.84,0,0,0,5,0,2,3,8,0,1,0,3,1,0,Hispanic,0
190840.82,0.250074659,870.31,0.0,1194.57,1358.18,2812.86,1780.02,1,1,1,1,0,2,0,0,0,2,0,0,1,0,Hispanic,0
153328.4,0.503696552,0.0,843.47,305.44,363.58,399.27,337.39,0,1,2,2,0,0,4,5,0,0,2,3,0,0,Hispanic,0
143530.3,0.770861622,640.83,0.0,738.01,296.3,235.98,280.56,5,5,5,5,3,2,2,4,2,1,2,1,1,0,Hispanic,0
176185.54,0.066904397,0.0,0.0,95.0,945.17,639.57,375.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0
127605.71,0.075792878,0.0,0.0,114.94,345.55,370.1,641.61,0,0,2,2,0,0,0,0,0,0,0,0,0,0,Hispanic,1
142795.71,0.435698414,68.24,0.0,458.46,295.45,445.36,272.53,3,3,3,3,0,0,0,7,0,0,0,3,0,0,Hispanic,0
145400.4,0.159477465,0.0,0.0,155.01,410.96,677.46,498.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Hispanic,1
136468.97,0.092219989,1.25,0.0,154.41,1123.01,985.37,603.82,1,5,5,5,0,0,0,0,0,0,0,0,0,0,Hispanic,0
159252.96,0.072036504,0.0,2081.77,86.15,733.01,822.81,832.71,0,0,0,0,0,0,3,0,0,0,1,0,0,0,Hispanic,0
226351.93,0.05389003,2.51,0.0,91.95,327.83,886.13,651.45,1,2,2,3,0,2,3,10,0,2,3,4,1,0,Hispanic,0
273050.98,0.533767571,113.23,2599.76,828.06,571.83,605.09,1039.9,5,5,5,5,1,1,0,0,0,0,0,0,0,0,Hispanic,0
126461.93,0.191882748,0.0,6836.42,661.67,2459.55,2872.75,2734.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
127011.34,0.289733642,863.55,0.0,919.95,1243.27,2172.33,2429.68,2,5,5,5,1,2,1,5,0,0,0,1,1,0,Hispanic,0
198677.72,0.508096567,0.0,1347.21,602.13,926.18,614.42,538.88,0,0,1,1,0,3,2,0,0,2,1,0,0,0,Hispanic,1
187534.67,0.114199414,0.0,0.0,90.96,97.4,360.56,264.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hispanic,1
128516.36,0.625769633,1276.99,1696.98,1711.12,1111.08,950.73,678.79,1,1,2,2,1,0,3,0,1,0,1,0,0,0,Hispanic,1
168375.35,0.768668091,688.58,0.0,800.73,301.99,314.27,647.41,1,1,1,1,1,0,5,9,0,0,2,5,0,0,Hispanic,0
139714.88,0.657433718,361.63,0.0,657.51,524.01,708.32,366.09,5,5,5,5,3,0,0,0,1,0,0,0,0,0,Hispanic,0
162724.04,0.469065487,289.13,0.0,598.33,574.72,711.57,384.44,5,5,5,5,5,4,5,0,3,2,2,0,0,0,Hispanic,0
139411.15,0.848541296,150.5,1417.62,1111.02,519.48,877.98,567.05,5,5,5,5,1,2,4,7,1,2,4,4,0,0,Hispanic,0
119860.93,0.349660366,0.0,0.0,243.0,252.44,152.16,95.65,0,0,0,2,0,0,5,5,0,0,1,4,0,0,Hispanic,0
178069.58,0.278072611,14.71,0.0,600.98,1146.9,1094.78,852.54,5,5,5,5,1,2,2,4,1,1,2,1,0,0,Hispanic,0
202202.81,0.529224405,0.0,2974.28,1371.1,652.27,1489.86,1189.71,0,0,0,1,0,0,0,7,0,0,0,2,1,0,Hispanic,1
148165.05,0.745957294,0.0,0.0,910.37,581.22,627.67,571.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0
160382.78,0.121063353,0.0,0.0,655.8,2151.16,2081.31,3657.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0
150429.74,0.186741436,0.0,0.0,242.16,247.98,651.64,431.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
145107.82,0.801836657,0.0,0.0,4161.02,2015.62,2565.76,3302.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
178768.05,0.142200382,0.0,0.0,803.86,3214.04,2061.75,3743.07,0,0,0,1,1,0,2,0,0,0,2,0,1,0,Hispanic,1
155693.88,0.977980475,1750.78,0.0,1971.7,1032.43,543.9,413.12,4,4,4,4,1,0,0,0,1,0,0,0,0,0,Hispanic,0
207474.08,0.416052552,0.0,0.0,379.17,328.47,244.64,350.39,0,0,1,1,0,0,2,0,0,0,1,0,0,0,Hispanic,1
160774.63,0.367045657,0.0,0.0,1415.0,1259.5,1005.92,1923.97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1
151793.74,0.686242933,55.81,0.0,2233.16,2605.86,1845.15,1310.47,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,0
196287.01,0.653191148,0.0,0.0,1125.73,821.56,979.03,788.26,0,0,1,2,0,0,1,0,0,0,1,0,1,0,Hispanic,1
116606.37,0.319440365,0.0,0.0,1323.03,871.54,1917.43,2420.04,0,1,1,1,0,0,0,6,0,0,0,3,1,0,Hispanic,0
215162.84,0.583520007,0.0,2458.69,2345.49,2312.95,1705.77,983.48,0,5,5,5,1,5,3,6,0,3,2,3,1,0,Hispanic,0
141265.51,0.090348631,0.0,1152.58,99.67,350.6,215.63,461.03,0,1,1,1,0,0,2,0,0,0,0,0,0,0,Hispanic,0
180240.39,0.267091983,49.08,0.0,384.38,375.67,261.12,412.27,5,5,5,5,0,1,3,4,0,0,2,2,0,0,Hispanic,0
142086.0,0.65711832,0.0,0.0,1342.46,1337.74,1099.44,703.26,0,3,3,3,0,3,4,0,0,1,3,0,1,0,Hispanic,0
148357.5,0.228250168,0.0,0.0,291.46,163.76,249.43,365.85,0,1,2,3,0,1,5,5,0,0,3,1,0,0,Hispanic,1
187877.77,0.524559723,0.0,0.0,2119.26,1152.81,1292.34,2120.67,0,0,4,5,0,0,6,8,0,0,1,5,1,0,Hispanic,1
181094.91,0.411290771,0.0,0.0,1493.94,978.81,581.65,342.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
165810.05,0.049315875,0.0,0.0,233.65,2885.87,3412.72,2050.1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,Hispanic,0
194556.16,0.196998537,0.0,0.0,440.39,849.75,974.24,653.03,0,0,0,1,0,0,0,8,0,0,0,6,1,0,Hispanic,1
147223.45,0.259373062,0.0,0.0,254.05,145.26,92.99,210.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hispanic,0
158703.74,0.175208309,0.0,0.0,1277.93,2874.0,1963.4,2293.12,0,0,0,0,0,0,3,0,0,0,1,0,1,0,Hispanic,1
146572.15,0.865364561,0.0,2767.54,3903.1,1898.71,1605.74,1107.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
172583.99,0.342241219,0.0,1602.26,370.33,266.89,600.56,640.9,0,5,5,5,1,3,6,5,0,2,0,2,0,0,Hispanic,0
136525.18,0.26403049,0.0,0.0,1897.9,5167.14,4470.4,3805.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
156577.93,0.85656487,0.0,0.0,2034.12,2101.93,1534.27,1872.48,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Hispanic,1
150786.96,0.392243015,0.0,0.0,774.4,743.48,1348.22,954.24,0,0,0,1,0,0,0,7,0,0,0,4,0,0,Hispanic,0
174576.37,0.589175459,152.13,0.0,1205.63,963.25,772.04,672.9,5,5,5,5,2,1,0,0,1,0,0,0,1,0,Hispanic,0
239018.08,0.871829857,212.64,0.0,2958.57,2199.88,2406.33,1779.94,5,5,5,5,1,1,0,0,0,1,0,0,1,0,Hispanic,1
179271.36,0.31011802,0.0,0.0,1642.76,3231.88,3316.69,3175.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
145504.75,0.618946836,0.0,0.0,3060.48,4102.65,3529.48,2844.98,0,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1
184058.61,0.315556639,0.31,0.0,226.3,134.83,204.86,293.94,5,5,5,5,3,3,2,4,3,1,1,1,0,0,Hispanic,0
174236.61,0.348398013,0.0,0.0,612.4,737.82,1202.02,1110.72,0,1,2,2,0,2,5,0,0,2,4,0,1,0,Hispanic,1
182744.65,0.350131621,0.0,0.0,1349.26,1187.89,792.88,2219.95,0,1,1,1,0,2,1,5,0,1,1,3,1,0,Hispanic,0
149277.95,0.303132656,0.0,0.0,286.78,624.22,653.47,526.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Hispanic,0
223969.37,0.673866521,0.0,1714.94,786.97,972.91,919.75,685.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
160384.63,0.168556934,0.0,0.0,958.83,3672.8,3290.89,2206.06,0,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1
215761.82,0.951447351,328.61,0.0,635.96,339.9,479.0,502.52,5,5,5,5,2,5,2,7,1,4,1,3,0,0,Hispanic,0
139940.4,0.754500244,331.76,0.0,622.66,365.56,268.31,196.89,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1
213810.68,0.863064049,0.0,0.0,1141.7,657.01,794.79,903.92,0,0,0,0,0,2,3,0,0,1,3,0,0,0,Hispanic,0
205906.33,0.209068914,0.0,0.0,409.54,525.09,840.55,640.02,0,0,0,1,0,0,5,0,0,0,1,0,1,0,Hispanic,1
135730.72,0.976201221,1518.22,0.0,3871.81,3893.8,3704.34,3579.51,1,1,1,1,1,0,3,9,1,0,2,5,1,0,Hispanic,0
168839.46,0.831649984,3953.34,0.0,5311.44,3019.26,2301.43,2225.1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,0
148228.91,0.237694578,235.24,0.0,447.77,1163.79,1285.1,900.74,5,5,5,5,4,4,5,6,3,3,2,2,0,0,Hispanic,0
158935.43,0.931297291,2613.48,3714.51,3595.52,2434.21,1993.05,1485.8,3,3,3,3,2,2,3,0,1,1,2,0,1,0,Hispanic,0
232496.67,0.468783638,0.0,4070.08,1999.12,1510.55,2026.98,1628.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
175822.95,0.232957925,0.0,0.0,335.67,174.4,795.55,628.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
185539.11,0.270523884,139.24,0.0,438.94,331.93,389.81,379.84,1,1,1,1,1,1,0,0,1,0,0,0,0,0,Hispanic,0
170556.68,0.224710014,0.0,0.0,316.88,270.53,363.49,366.84,0,1,3,3,0,1,3,5,0,1,2,3,0,0,Hispanic,1
175788.76,0.346499728,280.7,0.0,464.21,638.13,574.22,320.2,1,1,1,1,0,0,0,6,0,0,0,2,0,0,Hispanic,0
132703.0,0.412697324,0.0,0.0,1941.47,1009.48,2522.88,1953.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
189142.68,0.291681858,0.0,0.0,1687.2,3469.63,2304.7,3486.67,0,1,1,2,0,2,3,5,0,1,2,4,1,0,Hispanic,1
226234.01,0.316933599,0.0,0.0,659.36,855.37,987.81,1420.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
131277.96,0.223142354,170.05,0.0,592.56,423.44,961.67,1007.34,2,2,2,2,0,0,0,0,0,0,0,0,1,0,Hispanic,0
221353.86,0.311147017,0.0,0.0,617.04,1087.03,1468.63,1685.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
149160.75,0.288305735,0.0,4512.63,1038.17,1050.1,2308.57,1805.05,0,0,2,2,0,0,4,0,0,0,0,0,1,0,Hispanic,1
132457.0,0.379982454,0.0,0.0,763.62,471.94,345.11,931.3,0,0,2,2,0,0,1,0,0,0,0,0,1,0,Hispanic,0
183009.22,0.132604008,0.0,0.0,277.37,791.94,840.98,725.05,0,0,0,1,0,0,0,8,0,0,0,3,0,0,Hispanic,1
155830.34,0.207079107,316.44,0.0,416.4,1416.08,1097.1,1038.62,5,5,5,5,2,2,5,6,1,0,5,1,0,0,Hispanic,0
173297.47,0.20528821,0.0,0.0,502.0,589.14,328.36,429.88,0,3,3,3,0,1,3,4,0,1,3,1,1,0,Hispanic,0
183494.83,0.564449472,0.0,0.0,958.65,1150.85,853.45,528.45,0,0,1,1,0,0,4,0,0,0,1,0,0,0,Hispanic,0
190977.22,0.830818193,357.42,0.0,616.83,274.06,315.42,516.09,5,5,5,5,3,2,2,0,2,1,1,0,0,0,Hispanic,1
145699.51,0.745066911,0.0,5601.11,3786.53,1646.15,3005.06,2240.44,0,0,1,1,0,0,0,5,0,0,0,2,1,0,Hispanic,1
223055.13,0.273415386,244.06,0.0,425.72,394.67,231.21,419.41,1,2,2,2,1,3,0,0,1,1,0,0,1,0,Hispanic,0
132114.43,0.297835989,0.0,0.0,597.16,1503.26,1553.19,1315.86,0,5,5,5,0,1,5,0,0,0,1,0,1,0,Hispanic,0
145049.91,0.336345658,0.0,0.0,443.73,1008.17,769.92,488.89,0,0,3,3,0,2,6,5,0,1,3,3,0,0,Hispanic,0
264181.27,0.73864296,0.0,0.0,2270.4,1886.53,2470.76,2636.89,0,0,0,3,0,0,3,5,0,0,1,3,1,0,Hispanic,1
160400.48,0.117542068,0.0,2186.68,333.55,520.1,316.5,874.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
179795.94,0.770036702,0.0,0.0,2741.61,2017.78,1313.0,826.04,0,3,3,3,0,0,1,4,0,0,0,2,1,0,Hispanic,0
135531.26,0.261288391,0.0,0.0,685.47,741.26,815.54,1028.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0
219512.96,0.410511406,2489.09,0.0,3056.11,5304.62,4239.28,2712.03,2,2,2,2,1,1,2,6,0,0,1,4,1,0,Hispanic,0
157047.68,0.905197478,0.0,0.0,1164.43,548.4,482.35,656.7,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Hispanic,0
184939.34,0.176819652,56.84,0.0,338.21,227.77,205.56,241.35,4,4,4,4,2,2,0,0,0,0,0,0,0,0,Hispanic,0
166411.94,0.61334832,0.0,0.0,547.31,274.36,303.66,322.39,0,0,1,2,0,3,3,5,0,1,0,4,0,0,Hispanic,0
128591.23,0.937052611,731.49,0.0,1195.59,752.02,597.51,423.77,2,2,2,2,0,0,0,7,0,0,0,3,0,0,Hispanic,0
141356.36,0.737662235,0.0,2230.58,776.9,895.57,903.99,892.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
143150.66,0.49047341,0.0,0.0,440.57,544.48,365.01,427.91,0,0,3,3,0,0,2,7,0,0,1,3,0,0,Hispanic,0
153995.96,0.382451538,0.0,0.0,480.05,848.33,574.42,869.6,0,1,1,1,0,2,4,7,0,1,3,2,0,0,Hispanic,0
162252.87,0.210640176,14.9,0.0,541.47,524.05,1014.33,721.78,1,1,1,1,1,0,0,6,0,0,0,3,0,0,Hispanic,1
207934.38,0.899015933,0.0,0.0,3544.02,3710.49,2177.19,1778.62,0,0,0,0,0,0,0,6,0,0,0,4,1,0,Hispanic,0
164979.68,0.069479621,0.0,0.0,312.11,931.57,1501.48,935.07,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1
168296.99,0.734995827,0.0,0.0,526.02,361.61,316.04,295.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
187876.58,0.072158164,0.0,0.0,396.6,3384.81,3273.31,3169.36,0,2,3,3,0,0,2,6,0,0,2,4,1,0,Hispanic,0
155370.67,0.488062176,689.52,0.0,1005.88,403.81,621.19,456.52,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1
187797.12,0.078231037,0.0,5651.46,325.94,2017.52,2993.02,2260.58,0,0,1,1,0,0,1,0,0,0,0,0,1,0,Hispanic,1
294801.2,0.391269638,0.0,0.0,962.03,834.25,874.36,602.25,0,0,0,0,0,3,0,4,0,1,0,3,0,0,Hispanic,0
172089.41,0.391963441,1177.25,0.0,1572.64,2626.03,3020.47,1799.18,1,1,1,1,1,0,0,0,1,0,0,0,1,0,Hispanic,0
158157.16,0.216206225,0.0,1683.47,244.47,636.48,454.92,673.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0
147380.28,0.07062319,0.0,0.0,206.88,475.36,764.89,1534.63,0,0,0,0,0,0,3,0,0,0,1,0,0,0,Hispanic,0
227981.33,0.390347574,0.0,0.0,2215.72,2096.41,1499.88,855.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
149105.1,0.425787271,479.97,0.0,1612.57,602.17,1223.12,2035.35,1,1,1,2,0,0,3,9,0,0,2,6,1,0,Hispanic,0
162947.9,0.429064894,2.87,0.0,647.87,317.47,754.99,795.04,5,5,5,5,2,1,4,8,0,1,3,4,1,0,Hispanic,1
140899.53,0.080169559,0.0,1165.64,95.19,654.05,502.69,466.26,0,0,5,5,0,1,2,5,0,1,2,3,1,0,Hispanic,1
205200.9,0.04591107,31.14,0.0,90.67,1227.74,985.61,1187.27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,1
168673.92,0.864450459,1318.71,0.0,1879.68,1149.35,985.91,596.46,1,1,1,1,0,0,4,0,0,0,3,0,1,0,Hispanic,0
156048.55,0.241138518,0.0,5391.11,668.87,1906.86,2320.47,2156.45,0,0,0,0,0,3,0,6,0,2,0,2,1,0,Hispanic,1
194244.78,0.912228577,2060.71,0.0,3316.67,1903.7,1238.99,1221.52,1,2,2,2,0,1,0,0,0,1,0,0,1,0,Hispanic,0
121075.39,0.458227942,0.0,6371.19,1706.43,2460.85,2762.96,2548.48,0,1,1,1,1,0,0,6,1,0,0,4,1,0,Hispanic,0
175410.4,0.897065977,424.33,0.0,1080.19,740.42,913.56,1003.71,3,3,3,3,0,0,3,0,0,0,2,0,0,0,Hispanic,0
159479.98,0.326843184,75.27,771.94,372.82,250.39,245.64,308.78,2,2,2,2,0,0,4,5,0,0,2,1,0,0,Hispanic,0
133480.46,0.172004856,0.0,0.0,890.05,1039.58,1686.52,3138.99,0,5,5,5,1,5,7,8,1,3,5,5,1,0,Hispanic,0
169423.98,0.236241044,0.0,7433.44,1959.73,2587.41,3530.37,2973.38,0,4,4,4,0,1,4,0,0,0,1,0,1,0,Hispanic,1
260852.55,0.340395354,0.0,0.0,580.61,1272.74,1383.87,784.97,0,2,2,2,0,3,0,0,0,1,0,0,0,0,Hispanic,1
141861.42,0.409088947,58.33,0.0,976.4,1594.89,1111.79,982.86,3,3,3,3,1,2,4,0,0,0,1,0,0,0,Hispanic,0
149447.97,0.30474148,0.0,0.0,930.61,1904.69,1299.46,1112.33,0,0,1,1,0,2,3,7,0,1,2,3,1,0,Hispanic,0
138637.35,0.281780619,851.13,0.0,1029.87,1041.96,2342.42,1644.71,4,4,4,4,0,2,4,6,0,1,1,2,1,0,Hispanic,0
243204.17,0.486395628,0.0,3553.3,3241.35,2312.97,2196.83,1421.32,0,2,2,3,0,1,2,6,0,0,0,3,1,0,Hispanic,1
191481.05,0.333557276,115.24,0.0,221.37,443.1,353.05,293.81,4,4,4,4,0,2,5,6,0,1,1,3,0,0,Hispanic,0
198498.06,0.285130282,222.38,0.0,318.62,229.18,316.33,189.86,5,5,5,5,1,1,4,6,1,1,2,2,1,0,Hispanic,1
153377.17,0.967664931,0.0,0.0,10525.24,9248.38,6029.78,4284.98,0,0,0,0,0,0,0,8,0,0,0,5,1,0,Hispanic,1
154161.34,0.146070932,386.97,7144.18,555.35,2640.9,2509.54,2857.67,2,2,2,2,1,0,0,3,0,0,0,3,1,0,Hispanic,0
130860.38,0.865824413,1164.39,0.0,4020.02,2968.32,3631.5,2657.78,1,1,1,1,0,0,0,7,0,0,0,6,1,0,Hispanic,0
130074.58,0.514772695,0.0,0.0,786.71,1033.54,744.1,689.66,0,0,1,1,0,0,2,0,0,0,1,0,0,0,Hispanic,1
137138.02,0.908605386,0.0,0.0,2377.74,2022.89,1110.21,1451.31,0,2,2,2,0,1,1,0,0,0,1,0,1,0,Hispanic,1
147154.44,0.186337187,0.0,0.0,803.59,2912.43,3062.14,1897.39,0,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,0
152827.11,0.132978706,0.0,0.0,160.47,233.6,137.63,444.2,0,0,0,0,0,3,0,4,0,2,0,2,0,0,Hispanic,0
170015.92,0.883027795,0.0,0.0,3021.0,2771.08,2437.57,1432.81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Hispanic,1
172329.84,0.792356818,253.52,0.0,1882.98,1097.64,1499.4,1109.62,1,1,2,2,1,0,0,6,1,0,0,4,1,0,Hispanic,0
179923.68,0.249828913,199.51,3220.67,622.0,1517.96,1088.18,1288.27,1,1,1,1,0,0,5,0,0,0,5,0,1,0,Hispanic,0
152504.98,0.131937383,0.0,0.0,381.04,441.71,244.87,557.91,0,0,0,1,0,0,0,6,0,0,0,3,1,0,Hispanic,1
139550.05,0.058144722,104.84,0.0,118.59,390.61,400.82,979.32,2,3,4,4,1,3,7,3,0,2,3,1,0,0,Hispanic,0
228103.99,0.279760716,147.03,0.0,253.57,278.17,307.02,417.41,3,3,3,3,0,0,0,4,0,0,0,3,0,0,Hispanic,0
245354.38,0.236002656,67.54,0.0,196.2,592.43,667.0,440.26,1,3,3,3,1,1,4,7,0,1,1,4,0,0,Hispanic,0
139421.64,0.423614665,2605.74,0.0,3559.31,2037.87,2896.48,2241.67,1,1,1,1,1,3,3,6,0,0,2,3,1,0,Hispanic,0
120694.7,0.595059852,3380.83,0.0,3909.04,2841.43,2008.33,3303.04,1,1,1,1,0,1,0,6,0,0,0,4,1,0,Hispanic,0
127563.88,0.10033469,0.0,0.0,127.08,702.92,423.94,342.71,0,2,3,3,0,1,2,7,0,1,0,5,1,0,Hispanic,0
131963.15,0.368234267,0.0,3355.59,1013.01,787.49,581.48,1342.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0
140572.29,0.660120674,2184.93,4702.7,3074.73,3528.98,1962.55,1881.08,2,2,2,2,1,0,0,0,1,0,0,0,1,0,Hispanic,0
126036.81,0.91266426,0.0,0.0,619.7,326.85,325.29,217.93,0,0,2,2,0,0,1,6,0,0,1,3,0,0,Hispanic,0
285161.6,0.460193007,0.0,0.0,1684.01,2214.29,1341.01,1887.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
135521.92,0.487597727,0.0,0.0,1574.61,1249.64,858.02,1817.46,0,0,0,2,1,1,0,4,0,1,0,3,1,0,Hispanic,0
125803.35,0.271772322,0.0,0.0,1297.13,2939.78,3277.8,3473.55,0,0,5,5,0,0,3,6,0,0,2,5,1,0,Hispanic,0
215462.97,0.753798884,360.13,0.0,3064.22,1750.19,2755.76,1782.2,5,5,5,5,4,2,3,7,1,0,2,3,1,0,Hispanic,0
136328.63,0.972992742,2299.29,0.0,2945.07,1851.6,1652.06,1088.34,5,5,5,5,0,1,0,0,0,0,0,0,0,0,Hispanic,0
141830.9,0.412831313,0.0,0.0,450.41,851.98,912.6,496.14,0,0,1,1,0,0,4,0,0,0,2,0,0,0,Hispanic,0
186103.21,0.094880377,0.0,0.0,148.17,523.63,372.26,811.69,0,5,5,5,0,2,0,0,0,1,0,0,0,0,Hispanic,1
193705.71,0.447852377,0.0,0.0,1273.45,1788.98,2056.34,2402.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0
184295.83,0.053859744,165.22,0.0,276.68,2968.41,2552.94,2165.49,2,5,5,5,0,4,5,5,0,1,3,2,1,0,Hispanic,1
172963.62,0.290463807,0.0,0.0,1824.83,1932.56,3686.82,2506.45,0,0,0,1,0,0,0,6,0,0,0,2,1,0,Hispanic,1
197883.36,0.762892096,748.59,0.0,1592.16,1294.31,909.32,1408.45,1,4,4,4,0,0,7,0,0,0,5,0,1,0,Hispanic,0
233706.5,0.405610482,0.0,1839.54,694.75,1249.63,1222.41,735.81,0,1,1,1,0,1,1,0,0,1,1,0,0,0,Hispanic,0
186631.68,0.337363921,0.0,0.0,1618.97,1565.5,1398.28,965.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
162741.19,0.431875445,0.0,0.0,1274.58,1558.15,1516.58,1252.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0
126902.75,0.454846448,316.41,0.0,588.43,939.96,518.24,354.16,2,5,5,5,0,3,4,5,0,1,3,2,0,0,Hispanic,0
172991.54,0.834672943,1802.02,3142.89,2323.54,971.52,967.24,1257.16,1,1,1,1,1,1,2,6,0,1,1,2,1,0,Asian,0
221582.71,0.166225246,123.27,2582.59,240.47,366.76,718.65,1033.04,1,1,1,1,0,2,0,0,0,0,0,0,0,0,Asian,1
160572.21,0.307987905,0.0,0.0,400.68,394.81,313.13,422.76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Asian,1
254235.02,0.76162522,0.0,0.0,3891.2,3359.59,2038.55,1620.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
186951.93,0.515975925,241.24,0.0,532.73,441.57,364.16,656.55,5,5,5,5,1,0,0,9,0,0,0,4,0,0,Asian,1
196809.7,0.265719174,24.01,794.66,124.12,345.93,182.74,317.87,5,5,5,5,2,2,0,0,2,1,0,0,0,0,Asian,0
212069.99,0.32408859,0.0,1085.77,228.31,396.75,412.35,434.31,0,0,2,2,0,1,0,0,0,1,0,0,0,0,Asian,1
148229.16,0.460593643,0.0,0.0,219.98,152.89,191.43,323.94,0,0,0,2,0,0,1,5,0,0,1,3,0,0,Asian,1
189535.54,0.996280664,0.0,0.0,1050.12,689.1,810.0,419.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
126071.97,0.745997623,0.0,0.0,1307.62,1147.51,635.76,422.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian,0
142643.99,0.409539571,301.25,1108.79,473.98,310.24,324.86,443.52,1,2,2,2,1,1,0,8,1,0,0,4,0,0,Asian,0
184608.05,0.28064243,0.0,0.0,548.86,1359.76,744.58,1227.01,0,0,0,2,0,0,0,7,0,0,0,5,1,0,Asian,1
142966.0,0.227989999,0.0,0.0,975.71,1722.49,2245.29,1590.89,0,3,5,5,0,3,7,8,0,2,4,5,1,0,Asian,0
278432.77,0.910519752,1659.43,0.0,4496.78,3895.19,3415.7,4106.0,2,5,5,5,0,4,1,8,0,4,1,6,1,0,Asian,1
