delinquency_status,delinquency_status_3m,delinquency_status_6m,delinquency_status_12m,credit_inquiry,credit_inquiry_3m,credit_inquiry_6m,credit_inquiry_12m,open_trade,open_trade_3m,open_trade_6m,open_trade_12m,gender,race,race_category,status,log_mortgage,log_card_balance,log_card_balance_3m,log_card_balance_6m,log_card_balance_12m,bin_card_util,bool_dda_bal_9m,bin_amt_past_due
1,1,3,3,1,2,4,4,0,1,3,2,0,0,Unknown,0,12.017544145456949,6.362131149673451,6.024052736701133,5.889459506652396,5.519739436963906,3,0,1
0,0,0,1,1,0,0,0,1,0,0,0,1,0,Unknown,1,11.971553132634051,6.035816304678482,7.54270114913333,7.90329332536546,7.7386449729380695,0,0,0
4,4,4,4,1,0,0,5,1,0,0,1,1,0,Unknown,0,11.912497576766851,5.486455308663431,6.365679757211188,5.873834624729162,6.176843924001175,0,0,0
0,4,4,4,0,3,2,4,0,0,1,2,1,0,Unknown,0,11.835817767404563,8.573732302416653,8.531742830208737,7.9447474504927085,8.350581190837682,3,0,0
3,3,3,5,2,0,3,10,2,0,2,5,1,0,Unknown,0,11.868420893554145,6.6358940608704975,7.011015590754924,6.627154739847439,6.153732195037188,2,0,1
0,1,1,3,0,0,0,6,0,0,0,1,0,0,Unknown,0,11.933994200823763,5.8086228550671395,5.68364779223582,6.253117019850299,6.051665549798739,1,1,0
0,0,0,0,1,0,0,0,1,0,0,0,1,0,Unknown,0,11.91373448363105,7.469448906712525,6.593701852308085,7.071199780006403,6.633621019075624,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,11.877100204999476,6.235331869962168,5.322033893165353,4.849918661054685,5.13420893917344,3,1,0
1,1,1,1,1,1,0,5,0,1,0,1,0,0,Unknown,0,11.902098847348162,7.095404286344006,7.004173935108611,7.044329537391328,6.63014234220714,3,0,1
5,5,5,5,1,1,0,0,0,1,0,0,1,0,Unknown,0,11.921282387748922,7.765874378000924,7.657528509479289,7.216423102092963,7.244284656827902,3,0,2
2,4,4,4,1,2,8,5,1,0,4,4,1,0,Unknown,0,12.032382014904243,6.138720081389735,6.615958084350879,7.671887345649827,7.301329975496953,0,0,1
0,0,2,2,0,0,4,7,0,0,2,5,0,0,Unknown,1,11.842222809214633,5.9626534652538625,5.660805381801061,6.084909351817846,6.048577126564218,1,0,0
4,4,4,4,0,4,4,6,0,3,4,3,1,0,Unknown,0,12.09821334383861,7.2606912416340155,7.061463003576352,6.832632946384921,6.382120539562438,3,1,0
4,4,4,4,1,1,4,5,1,0,1,2,0,0,Unknown,0,11.883280084035775,6.094787989339883,5.661014142805263,5.8861873613114595,5.564367138872703,3,0,1
5,5,5,5,0,2,0,0,0,0,0,0,0,0,Unknown,1,12.63543375633636,3.678576561118039,3.921180943212912,5.106430204884381,6.541722400117687,0,0,0
0,3,3,3,0,1,3,6,0,0,2,3,1,0,Unknown,1,11.903966376060412,6.911687537509742,6.159623790089432,6.059380171906347,5.824494549818464,3,1,0
0,1,4,4,0,2,1,0,0,1,0,0,0,0,Unknown,0,12.094505966977128,5.389573886819589,4.810068296960951,5.239999457223521,4.666077120891613,2,0,0
2,4,4,4,0,2,4,5,0,1,3,4,1,0,Unknown,1,12.68088780577313,6.69116520663777,7.073837352934377,6.868577764895763,6.590328520346795,2,0,1
5,5,5,5,1,2,1,0,0,1,0,0,0,0,Unknown,0,12.049810746981546,5.9222484364192995,6.387098150636191,6.346109932886172,5.9212030140673155,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,11.955189188653463,6.712895445490077,6.057018177847421,6.432248535340501,6.339900644767924,3,0,0
0,1,1,1,0,1,0,6,0,0,0,4,0,0,Unknown,1,12.396407840516314,6.200549741171152,6.619099399200538,6.69306341135773,6.7676767865102825,2,0,0
3,3,3,3,1,0,3,5,1,0,1,4,1,0,Unknown,0,11.76583999019074,8.328943699079348,7.454187400177445,6.852348271710398,6.895621967158863,3,1,2
0,3,3,3,1,1,3,8,0,1,2,1,1,0,Unknown,1,11.850241631097024,5.825557531582122,6.960300289645904,6.796734328804876,6.255154855067978,0,0,0
0,0,1,1,0,3,0,0,0,2,0,0,0,0,Unknown,0,11.783856620916108,5.760068285666793,6.166467723094256,5.999308701131031,6.324753149912172,2,0,0
0,0,0,2,0,0,1,8,0,0,1,3,0,0,Unknown,0,12.228963636173917,7.002628999915781,6.715528830302649,6.546986251422825,7.155333848736584,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,1,12.452419740345857,6.340623819005051,6.327168631633044,6.52938964075569,7.491377730012646,0,0,0
0,0,1,1,0,1,0,0,0,1,0,0,0,0,Unknown,0,11.941888130411185,5.73162459388429,5.933120136133738,6.172660470614426,6.826707900128815,0,0,0
0,0,1,1,0,3,2,3,0,2,0,1,1,0,Unknown,1,12.521339193882481,8.55284407877831,7.564357762661264,7.593066841107605,7.396457985660357,3,0,0
0,0,0,0,0,2,5,5,0,1,1,1,1,0,Unknown,1,11.886908781076638,5.411199523604709,6.644960922038135,6.638554700075623,6.518010949336828,0,0,0
2,2,2,2,0,2,3,0,0,1,2,0,0,0,Unknown,0,12.061942888123847,5.27709373009641,6.528484094956448,6.420955378818814,7.0506254293484965,0,0,0
0,4,4,4,0,3,3,8,0,1,2,1,1,0,Unknown,1,12.122751795614821,7.097705992940575,6.746823324866653,6.895824388114172,6.63531643594305,3,0,0
0,0,0,1,0,0,0,7,0,0,0,5,1,0,Unknown,1,12.09683261427381,5.878575765029364,7.068904270543291,6.999048309928502,6.826436757804549,0,0,0
5,5,5,5,1,2,3,0,0,1,1,0,1,0,Unknown,1,12.052413994636824,7.254191990628059,6.868806528843562,6.647286217482434,6.90445985503234,1,0,0
0,1,1,1,0,0,0,0,0,0,0,0,1,0,Unknown,1,11.724101368815685,6.332675538076368,7.1915121579313555,7.450777000964445,7.294091932488633,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,1,12.245928013017013,7.06349326979307,7.82880666095778,7.224352742847606,7.000662574170152,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,12.147400616163747,4.293195420967266,4.70619130004682,5.941932858076933,5.52823790214127,0,0,0
0,0,1,1,0,0,4,6,0,0,0,3,1,0,Unknown,1,11.969137741699743,5.151440170687277,6.330896684611708,6.873256997574541,6.421849884176369,0,0,0
0,0,0,1,0,0,5,3,0,0,3,2,1,0,Unknown,0,11.919094192147094,7.1058435519506995,7.797681501424964,7.2705981620158475,7.068027185814332,1,0,0
2,2,2,2,0,0,3,5,0,0,2,4,0,0,Unknown,0,12.620764786671062,6.826903077089879,6.290605712648657,6.07686212262021,6.058398634085082,3,0,2
1,1,1,4,0,0,3,6,0,0,1,2,1,0,Unknown,0,12.119506133209946,5.7853931831429195,6.785271210767105,6.611570494038607,6.534166673521232,0,0,0
4,4,4,4,3,2,4,6,3,1,3,2,1,0,Unknown,1,12.539878437488273,8.28604266970011,7.867450268463577,7.6199597110755395,7.590170072963039,3,0,2
1,1,1,1,0,0,3,0,0,0,2,0,1,0,Unknown,1,12.338925207801498,6.67632750808023,7.918639570313218,7.402902638561527,6.870904555184123,0,1,1
0,0,0,0,0,0,0,8,0,0,0,4,1,0,Unknown,1,12.068259126245328,6.663413627151747,6.462701790139249,7.979934608201095,8.069796097975885,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,0,12.433907495474857,7.882827994881484,7.249648509713187,7.861665442642599,7.502445834867711,2,0,0
1,2,2,2,1,2,5,0,1,1,2,0,1,0,Unknown,1,12.527129131994988,7.147614344417192,6.6527856070014755,6.647986642954672,7.485643111705008,1,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,Unknown,1,11.874399952650023,5.971771913762246,5.853810381809187,6.369541329119489,7.00548979044551,0,0,0
0,0,0,1,1,0,0,6,1,0,0,3,0,0,Unknown,1,11.876647042963503,6.318499535512331,7.2745003485785515,6.94721634786305,6.982769982787583,0,0,0
4,4,4,4,1,1,0,5,1,0,0,3,0,0,Unknown,0,11.964078533560475,6.846698688880835,6.395628809483099,6.056128060433704,5.926872691214805,3,0,1
2,2,2,2,1,0,0,0,1,0,0,0,0,0,Unknown,0,11.684693950132615,7.294105523230619,7.420752543029527,7.00850518208228,6.879808376931186,2,0,1
0,4,4,4,0,2,5,6,0,1,2,5,0,0,Unknown,0,12.01069442020798,5.460138552679514,6.068703327448784,5.825026181941565,6.375774113143355,1,1,0
0,0,0,0,1,0,0,4,0,0,0,2,1,0,Unknown,1,12.105312476477335,5.86041578449145,6.108247082430782,6.925447838513056,6.655350256219202,0,1,0
0,0,0,0,0,0,3,0,0,0,1,0,1,0,Unknown,0,11.883905609871984,7.465867079352189,7.743889630055544,7.769002535427183,7.903625842188332,1,1,0
0,4,4,4,0,2,0,9,0,0,0,2,1,0,Unknown,1,11.998997429282525,7.566062536699374,7.42498833126473,7.141435128051234,6.939186114283622,2,0,0
1,1,2,2,0,3,3,8,0,1,1,4,1,0,Unknown,1,11.955305167644626,7.240871891789988,6.515408744867029,6.6309472030822345,7.268320645403927,1,0,0
0,0,1,1,0,0,0,5,0,0,0,3,1,0,Unknown,0,12.121759080715991,6.615850972097135,7.558057587049766,7.17738539082617,7.41544599405264,0,0,0
3,3,3,3,1,0,0,7,0,0,0,4,1,0,Unknown,1,12.141540577705113,6.776962988732113,7.354087180607067,7.667162934765382,7.767204723197109,1,0,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,Unknown,0,11.870950686873217,8.130053148959243,7.53980866518142,7.840615967718786,7.61319657623556,3,0,0
1,1,1,1,1,3,0,0,1,0,0,0,1,0,Unknown,1,12.01917266372561,5.568726110329361,7.446946760704796,6.86744357091027,6.556224225383212,0,0,0
0,0,1,1,0,0,4,7,0,0,2,5,0,0,Unknown,0,12.166608062643085,6.0332780499213925,5.318512073833556,6.3577382749659845,6.1292462692710545,2,1,0
0,0,1,1,0,0,3,0,0,0,1,0,1,0,Unknown,1,12.12130284523834,7.5596168158865105,7.585595909724694,6.9428134947972,7.338582694084495,2,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,Unknown,0,12.028273686356702,5.547050688861243,6.289140266306467,6.4713411527299565,5.871836059652451,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,12.59392268189683,5.516327765750498,6.072814092804305,5.434027633700484,4.991316549709856,1,0,0
1,1,1,1,0,1,2,0,0,0,2,0,0,0,Unknown,0,11.967286001548613,5.886298456992729,6.477387661256762,6.213167060625787,6.301427790374752,1,0,0
0,0,2,2,0,0,3,5,0,0,2,3,1,0,Unknown,0,11.944451030230512,8.180567342997337,7.87644868964934,8.030386782827758,7.512901502170166,3,0,0
3,3,3,3,1,2,0,5,0,1,0,3,0,0,Unknown,0,11.78614041646322,7.490819700511887,7.327195610485818,6.86679785862555,6.7005096828207,3,0,2
2,5,5,5,1,3,1,7,1,1,1,3,0,0,Unknown,0,12.532529682765729,6.433904258007508,5.571164950041362,5.7112214037532,5.686466752446513,2,0,1
0,1,1,4,1,0,0,5,0,0,0,2,1,0,Unknown,1,12.020266906014855,7.052470152708519,7.431495153679062,6.799367964966116,7.40357893382978,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,Unknown,1,12.086228637528569,8.116733535106484,8.110069708965172,8.23683887195044,8.073072490444238,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,0,12.168070889147131,7.315930045979906,6.495733724274727,6.653778738995527,6.690991334631966,3,0,0
0,0,1,1,0,0,1,8,0,0,0,6,0,0,Unknown,1,12.004196763010652,7.543797573681251,6.73434192605719,6.846443546158992,6.667745285558026,3,0,0
0,4,5,5,0,1,5,5,0,1,2,1,1,0,Unknown,1,12.123183361031728,7.463821918993714,7.65242222828238,7.001728201419893,6.928361504875085,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,11.853696662090666,6.747610000732205,6.884660638953266,6.332426689002047,6.841380406115676,2,0,0
3,3,3,3,1,0,0,0,0,0,0,0,1,0,Unknown,1,11.86701067844992,4.55744944977668,6.197380552755566,6.353795963002743,6.093930878652472,0,0,0
2,2,2,2,1,0,0,5,1,0,0,2,1,0,Unknown,0,12.017898053093164,5.693395381769714,6.545565154355295,7.719209802169985,8.02992457633692,0,0,0
3,3,3,3,0,2,3,7,0,1,1,2,0,0,Unknown,1,11.947374452802102,6.855082085603318,5.964632773142515,5.826118094519989,5.405780669797565,3,0,0
0,0,1,1,0,1,3,6,0,0,2,3,1,0,Unknown,1,12.264459848543826,7.636665277985604,7.8327520034852345,7.48562627909688,7.622433983591458,3,0,0
0,4,4,4,0,0,0,0,0,0,0,0,0,0,Unknown,0,11.766254418287847,6.011830741060833,6.255500490464483,6.079086154535806,6.483947976626108,1,0,0
0,0,1,1,0,1,3,0,0,1,3,0,0,0,Unknown,1,11.832719606428213,4.695102293488699,6.405558981914201,6.18336507868226,6.874477670544418,0,0,0
5,5,5,5,2,1,3,7,1,0,1,5,0,0,Unknown,0,11.919269586632756,7.114574307376479,7.168965031102803,7.1999770314759495,6.991379258547055,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,1,11.785410038227674,7.814173436979972,7.426269271351881,7.922714182652993,7.493244863168867,2,0,0
0,5,5,5,0,0,2,7,0,0,1,3,1,0,Unknown,0,11.846772472977978,7.109438189254711,7.119570911003795,6.715904462672035,6.812927982570858,3,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,0,Unknown,0,11.93319136562413,6.634055004050775,7.5609290631938615,7.253845400820696,6.726293352600065,0,0,0
5,5,5,5,1,3,0,0,0,1,0,0,1,0,Unknown,0,11.80345525382599,7.927937447946431,8.04278949606199,7.79229937705571,7.457793923564131,2,1,2
1,5,5,5,0,1,0,6,0,1,0,4,0,0,Unknown,0,11.902123309014478,5.776939995273928,6.037250202257115,5.691811102874981,5.453610250954072,2,0,0
0,3,3,3,1,0,2,7,1,0,1,4,0,0,Unknown,0,11.907338253925762,4.889672207433241,5.446306244261486,5.540714374784133,5.7829016791088,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,1,11.963065933837694,9.015530358009864,9.011455192642073,8.399955756892483,8.005337036835723,3,0,0
0,0,1,1,0,0,4,0,0,0,2,0,0,0,Unknown,1,12.015758029177292,6.661317511864845,6.621059386761408,6.388191589272861,6.1076685589844475,2,1,0
0,1,4,4,0,1,5,8,0,0,2,6,0,0,Unknown,0,11.86221816709054,7.083815608471571,7.026613292198607,7.118388906478187,6.903636809718389,3,0,0
1,4,4,4,0,2,4,4,0,1,1,2,1,0,Unknown,1,12.015170097110007,6.573777927545052,6.987379437537749,6.320156596410232,6.52914142752465,2,0,1
4,4,4,4,0,4,4,0,0,2,2,0,1,0,Unknown,0,12.021038312483755,6.066780717667407,7.262740796643606,7.355864720142595,7.0659634304128245,0,0,0
2,2,2,2,1,0,3,0,0,0,2,0,1,0,Unknown,1,12.14685721159194,7.856346681805945,7.141102594379135,6.917071745619486,7.502732695019838,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,11.86322966876961,5.96837502388295,6.397696028144048,5.9788604481249585,6.376573874959073,2,1,0
5,5,5,5,2,0,0,0,1,0,0,0,1,0,Unknown,0,11.802914249913929,7.4414142269569945,7.452042757771403,7.5376963836382895,7.879953642794588,1,0,2
0,1,1,1,0,1,0,0,0,1,0,0,0,0,Unknown,0,12.152927901424754,5.991514545858023,6.438295501822043,5.883767971652608,6.339918289387638,1,0,0
0,0,0,2,0,0,4,0,0,0,0,0,1,0,Unknown,1,12.042572882230976,7.179018293405623,7.409675365907564,8.601006627104695,8.86593837776804,0,0,0
5,5,5,5,2,1,6,4,1,1,3,2,1,0,Unknown,0,12.046031995500563,6.722340944477934,6.113283870429076,6.133419734735351,7.408815374817848,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,11.929728983008186,7.234126673423921,6.443256470370846,6.855640594714684,6.402033276225189,3,1,0
0,0,0,1,1,1,0,5,0,0,0,3,1,0,Unknown,0,12.362092619994213,8.414302955436957,7.905935627327915,8.278672008057704,7.9747461730601605,3,0,0
0,1,1,2,0,3,4,4,0,3,1,2,1,0,Unknown,0,11.767558613535236,7.592729148852921,6.914075265726955,6.901576227905421,7.358193752733032,1,0,0
0,0,1,1,0,2,0,0,0,2,0,0,0,0,Unknown,0,11.90531303360141,6.336152938500535,6.9981260070281825,6.932106369845968,6.767032375031268,1,0,0
5,5,5,5,1,1,0,0,0,0,0,0,1,0,Unknown,0,11.850399413995719,7.159011927816065,6.56625039983285,6.034236638951851,6.307515393610206,3,0,2
2,3,3,3,0,3,4,7,0,1,2,1,0,0,Unknown,1,12.069166708386671,4.564348191467836,6.71799814668556,6.219953784746944,6.600360175220336,0,0,0
5,5,5,5,1,2,0,6,0,1,0,5,0,0,Unknown,1,12.126303308820724,6.998500509788809,7.343730193294873,7.755205984830735,7.2385183923862675,1,0,1
3,3,3,3,1,2,0,0,1,1,0,0,1,0,Unknown,1,12.02974373689859,7.577685008365898,7.134635838973256,7.564067298694908,7.92125983213035,2,0,2
1,1,1,1,0,0,0,6,0,0,0,3,1,0,Unknown,0,12.11459377687105,5.875239671888878,6.803349862627283,6.853731945637661,6.47916994643317,1,0,0
2,2,2,2,0,2,3,0,0,0,2,0,1,0,Unknown,0,12.338434010188852,5.318952980148108,5.920049100697453,6.263055346659819,6.753881227556381,0,0,0
1,1,1,1,1,3,1,5,0,3,1,3,1,0,Unknown,1,12.039848684400924,7.145803206212652,7.043439352924735,6.630604226836573,6.795459659878444,1,0,0
0,0,0,0,0,2,3,0,0,1,2,0,0,0,Unknown,0,12.093011108535883,7.043910725763184,6.998235632110512,6.672627705265246,6.382509516304842,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,11.881395828617523,6.337940154194126,5.362089969445103,5.219382378459894,5.146156372648934,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,11.745258582582096,5.79002133110644,5.84900772680898,6.3324622426614114,6.430299954691252,0,1,0
2,2,2,2,1,1,2,7,0,0,0,2,0,0,Unknown,1,11.785968812203834,6.4083475555269525,5.588446442642869,6.4090887660399565,6.22098770538623,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,1,12.421076358060905,8.083723592498432,7.806724862143836,8.178944577971532,7.948530099775874,2,0,0
5,5,5,5,4,0,1,0,2,0,1,0,1,0,Unknown,0,11.947986008953125,7.53562233014774,7.001200083692001,6.877615608069046,6.3349123974656205,2,0,2
3,5,5,5,1,2,6,6,0,1,4,3,0,0,Unknown,0,12.310748872115626,5.522220629208489,5.733697200604404,5.42022521678137,5.221274322049725,1,0,0
0,0,1,1,0,2,5,0,0,0,1,0,0,0,Unknown,0,12.04565891031981,6.44770198058957,6.547774878034678,6.326221026945691,6.188613138145106,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,12.08983603229604,5.687924058721743,6.728161997059341,6.7819992936651525,6.745083396611197,1,0,0
0,1,1,1,0,2,0,2,0,1,0,0,0,0,Unknown,1,12.131059887257836,6.546670626554705,6.83290241408007,7.778157034169673,8.077953075349535,0,1,0
0,1,1,1,0,2,0,0,0,0,0,0,1,0,Unknown,0,11.841885052177167,7.195899744513759,6.6563537040469285,7.039055434246889,7.164967834617718,2,0,0
0,0,1,1,0,2,2,0,0,1,1,0,0,0,Unknown,0,11.780216342954148,5.885186944387672,5.830855557219677,6.2491641025638,6.717732141001144,1,0,0
1,1,1,1,0,2,0,0,0,1,0,0,1,0,Unknown,0,11.938522035191367,7.007917305881118,6.964513612800746,6.610251800699333,7.3959057537089095,1,1,1
4,4,4,4,1,0,4,5,1,0,2,2,1,0,Unknown,0,11.80246907867844,6.234567576161796,5.546933713835277,6.576594909382211,7.203866724236378,1,1,0
0,1,2,2,0,0,4,0,0,0,1,0,0,0,Unknown,1,11.865146746059343,7.169450088645527,6.444226641658305,6.556934593952283,6.6467411027352625,2,0,0
0,2,2,2,0,2,0,0,0,1,0,0,1,0,Unknown,0,12.038355109013308,8.490502133263094,7.5633822996281594,7.556830397603112,7.60247122838053,3,1,0
2,2,2,2,0,2,2,6,0,2,0,4,1,0,Unknown,0,11.937191391542092,7.605462048798099,7.087172622628702,7.340517734492967,7.506943366608699,3,0,2
0,0,3,3,0,2,3,7,0,0,2,3,1,0,Unknown,0,12.14759142186885,7.653717844961135,8.16418295280597,8.439315970715754,8.738847634559004,1,0,0
1,3,3,3,0,4,2,0,0,4,1,0,0,0,Unknown,0,11.820398399943102,6.766041933858513,7.203070643589314,6.837922769383456,7.108743196851212,2,1,1
0,1,1,1,1,1,2,5,1,1,1,3,1,0,Unknown,0,11.927490905821802,5.713237633426957,6.5755081042034815,6.894720696711677,6.828571369102853,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,Unknown,1,12.001921896143058,7.165578479175869,6.427232517146193,6.7829627340148795,7.1405560488893824,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,0,12.079092148855493,6.938808110237385,6.448082106352419,6.642147760848667,7.100975561644989,1,0,0
0,3,3,3,0,1,2,0,0,1,0,0,0,0,Unknown,0,11.851322776017499,6.168145224011851,7.21199206289837,7.023099788292869,7.249293234584393,0,0,0
0,0,0,1,0,0,0,7,0,0,0,6,0,0,Unknown,0,11.906539762123073,5.928285102008042,6.662225515789444,6.3677239572926005,6.487623133830569,1,1,0
0,0,0,1,0,0,0,5,0,0,0,3,0,0,Unknown,0,11.898259155736689,6.32010260510282,6.3556735387007945,6.09755729461862,6.447242469089735,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,11.82075488470719,3.8370839187636525,4.9320248935143445,5.332332245135314,6.063761952603234,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,12.125504303901979,4.9056450802386244,6.724313094519479,6.205769149754987,6.829599123981846,0,1,0
5,5,5,5,1,2,0,0,1,1,0,0,0,0,Unknown,0,12.03000499225142,6.234449940635731,7.002965453786128,7.1994542727918525,7.048620959839899,1,0,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,Unknown,0,12.158203324754295,6.685910883399547,6.025841818944215,6.1445503744667525,6.476172042718914,1,0,0
5,5,5,5,2,1,2,6,2,1,1,4,1,0,Unknown,0,11.915144911613071,8.695555253078341,8.332909711308742,7.95378923743139,7.878015122050774,3,0,2
5,5,5,5,1,3,1,5,0,2,1,1,1,0,Unknown,0,11.855721734106412,6.481776190626265,5.733567788458894,6.532377959391195,6.594714372063466,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,12.270848591605214,5.963476510567813,5.6084456278296475,5.601602082227226,5.856303255490888,1,1,0
0,0,0,4,0,1,3,6,0,1,1,4,0,0,Unknown,0,11.982118203032556,6.5212542113603815,6.954075729250642,6.569018480174417,6.139776787799188,2,1,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,Unknown,1,12.073043698087499,6.830906631529602,6.9282047558495465,6.596668098084034,6.479461569933951,2,0,0
4,4,4,4,0,0,0,8,0,0,0,3,1,0,Unknown,1,11.912207899681666,8.093770812294162,7.562909792031987,7.51777625276773,7.861688556280803,2,1,1
5,5,5,5,3,2,3,7,2,1,1,4,1,0,Unknown,0,12.077547898711813,5.697462545911382,7.183764487872745,6.7082428014155004,7.005526065373191,0,0,0
0,3,5,5,1,1,6,7,1,0,3,6,1,0,Unknown,1,11.996334711063332,6.0038129902888455,8.08003925416904,8.109793212652534,7.74157702882485,0,0,0
1,1,1,1,1,2,3,8,1,1,2,4,1,0,Unknown,1,11.990213374312013,7.830866697001194,7.426519310049648,7.172647115676731,6.76398882925949,3,0,2
0,0,1,1,0,0,0,0,0,0,0,0,0,0,Unknown,0,11.998565210510355,5.875323911973168,5.698166735870565,5.163356381113919,5.591098914544516,2,1,0
3,3,3,3,1,0,4,0,1,0,1,0,0,0,Unknown,1,11.87044444261228,5.509590745291759,6.0236896944027185,6.25234694492246,6.661163964930364,0,0,0
1,3,3,4,0,1,3,11,0,1,0,6,0,0,Unknown,1,11.978543240404571,6.8034164634331775,6.409352175214703,5.867204329727297,6.181444205643758,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,1,11.834714210558845,7.652616915228761,7.970957982912354,7.94948323389398,7.48663573441326,1,1,0
0,0,2,2,0,0,0,0,0,0,0,0,1,0,Unknown,1,11.807172490880822,8.513685045060349,8.504782496347765,8.30113200087167,7.9818152785474075,2,0,0
2,2,2,2,0,0,0,6,0,0,0,2,1,0,Unknown,1,12.072277389525343,8.298086481084278,7.403353552889353,6.950671079958969,7.848492739561162,2,0,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,Unknown,0,11.909423959549974,6.150943861653304,6.37570601876452,5.916498514618069,6.038729739575096,2,0,0
4,4,4,4,1,2,2,0,1,2,1,0,1,0,Unknown,0,11.901797262412002,9.674887265281386,9.028240390632575,8.753966632330332,8.696528627519656,3,0,2
1,1,1,1,0,0,0,0,0,0,0,0,0,0,Unknown,1,11.882150150444145,4.924932151903284,6.734032645251546,6.274912669027701,5.805526458539485,0,0,0
2,4,4,4,0,5,2,3,0,3,1,3,1,0,Unknown,0,11.777889961287476,6.562218079453861,7.9195997973497345,8.316324698615704,8.401216523295222,0,0,0
0,0,4,4,0,1,10,7,0,1,6,4,1,0,Unknown,1,11.99851100080857,7.698949798995684,7.225627022596975,6.66482985015647,7.5554499691374115,2,1,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,Unknown,0,11.950027344296036,5.637571444543805,6.192076149915105,6.154688228209996,6.779853723329585,0,0,0
3,3,3,3,1,0,0,0,1,0,0,0,1,0,Unknown,0,11.737502548286274,7.452622844568651,7.010447237205683,7.052876746453442,6.783721498058689,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,12.018328814742706,4.9597629637225,5.23989344641032,6.306804344052914,6.35629861468524,0,0,0
1,4,4,4,1,3,0,0,0,1,0,0,0,0,Unknown,1,11.9440631281325,5.923774398138032,5.644633846358546,5.836592774022127,6.7301465991166864,0,1,0
4,4,4,4,1,2,0,0,1,1,0,0,0,0,Unknown,0,11.704439474741376,6.1060424518154175,5.286396595652343,5.603225219664886,5.385091215330075,3,0,0
4,4,4,4,1,1,0,0,0,1,0,0,1,0,Unknown,1,12.504180653539056,7.669919997391483,8.07396702434111,8.121902151506411,7.846190990740678,1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,1,0,Unknown,1,12.200457057589258,7.134125618610772,8.104413396092733,8.239028352744295,7.633045298922867,1,0,0
4,4,4,4,0,0,0,0,0,0,0,0,0,0,Unknown,1,12.207726027939865,8.111078872616408,8.017169021344102,7.747316142997563,7.720315277492618,3,0,0
0,2,5,5,0,4,5,8,0,2,2,5,0,0,Unknown,0,11.824115277596515,6.223647123072862,6.972231298166502,7.19341530848228,6.938158384893182,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,1,12.172906685309714,7.711625073421496,7.491254990237552,7.017111799965309,7.377896398775614,3,0,0
0,1,5,5,0,2,7,0,0,0,2,0,1,0,Unknown,0,11.866356513163725,7.351883252367693,7.144525563211004,7.161202985761112,7.4818711451098245,2,1,0
1,1,1,5,0,2,0,8,0,0,0,7,1,0,Unknown,0,12.06112149497312,8.131907110345217,7.898696978418463,7.364116269186714,7.612425809976725,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,11.825778230835482,4.855384008824965,5.749615890999373,5.72436910826459,5.29501190953931,1,0,0
